LAMMPS (2 Aug 2023 - Update 1)
Reading data file ...
  orthogonal box = (0 0 0) to (34.9641 31.7217 30)
  3 by 2 by 1 MPI processor grid
  reading atoms ...
  157 atoms
  scanning bonds ...
  2 = max bonds/atom
  scanning angles ...
  1 = max angles/atom
  reading bonds ...
  2 bonds
  reading angles ...
  1 angles
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     2 = max # of 1-2 neighbors
     1 = max # of 1-3 neighbors
     1 = max # of 1-4 neighbors
     2 = max # of special neighbors
  special bonds CPU = 0.000 seconds
  read_data CPU = 0.006 seconds
3 atoms in group water
Setting atom values ...
  1 settings made for charge
Setting atom values ...
  2 settings made for charge
Generated 0 of 3 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12
  ghost atom cutoff = 12
  binsize = 6, bins = 6 6 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/smooth/linear, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
WARNING: Dump mydump includes no atom IDs and is not sorted by ID. This may complicate post-processing tasks or visualization (../dump.cpp:221)
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 6.595 | 6.641 | 6.866 Mbytes
     Time         Step          Temp         c_Twater        PotEng         KinEng         TotEng       Ndanger      c_COM[1]       c_COM[2]       c_COM[3]   
 3999             3999000   1.0538845      14.624023     -0.051810309    0.021251141   -0.030559168            0   43.690042      46.537153      11.811434    
 4000             4000000   1.2696167      39.012168     -0.050032041    0.025601291   -0.02443075             0   43.98761       44.911338      11.732508    
 4001             4001000   0.42745275     10.260465     -0.058017954    0.0086194064  -0.049398548            0   43.852733      44.478872      11.657474    
 4002             4002000   0.48071386     30.787822     -0.047929681    0.0096933944  -0.038236286            0   44.347308      44.332763      11.985847    
 4003             4003000   0.64143353     31.908727     -0.057527864    0.012934239   -0.044593624            0   44.476511      44.861269      11.583067    
 4004             4004000   1.0454716      63.966546     -0.044844355    0.021081498   -0.023762858            0   43.90198       44.308107      11.68329     
 4005             4005000   1.3345748      87.015686     -0.05924225     0.026911143   -0.032331107            0   44.054264      44.719866      11.379915    
 4006             4006000   0.81519902     45.811462     -0.063203439    0.016438148   -0.046765291            0   44.106158      44.680316      11.334836    
 4007             4007000   1.8612737      105.53534     -0.060008416    0.037531808   -0.022476608            0   44.279525      44.84577       11.547626    
 4008             4008000   0.64590203     46.224541     -0.048353041    0.013024345   -0.035328696            0   43.787835      45.175737      11.872745    
 4009             4009000   1.0459636      73.080989     -0.054354881    0.021091419   -0.033263462            0   43.570712      45.996335      11.668195    
 4010             4010000   1.0792763      58.678115     -0.060277312    0.021763156   -0.038514156            0   43.443436      46.351598      11.722802    
 4011             4011000   0.76849578     52.16801      -0.057663489    0.015496397   -0.042167092            0   43.23144       46.300912      11.452947    
 4012             4012000   0.58186902     25.731248     -0.052962024    0.011733146   -0.041228878            0   43.104557      46.213443      11.387304    
 4013             4013000   0.57905073     44.578535     -0.053809152    0.011676316   -0.042132835            0   42.621639      46.23655       11.652509    
 4014             4014000   1.6889486      119.70166     -0.048705626    0.034056944   -0.014648682            0   42.612457      46.036482      11.620155    
 4015             4015000   1.4102762      52.897727     -0.042907262    0.028437632   -0.01446963             0   42.800944      46.199734      11.639272    
 4016             4016000   1.0621149      41.561093     -0.048056639    0.021417103   -0.026639536            0   43.355554      46.285451      11.238523    
 4017             4017000   0.92061076     44.665218     -0.054350072    0.018563732   -0.03578634             0   43.352466      46.239786      11.907134    
 4018             4018000   0.91108145     57.109638     -0.057346199    0.018371577   -0.038974622            0   43.15511       46.272455      11.77744     
 4019             4019000   0.28382926     12.580307     -0.042479927    0.0057232986  -0.036756629            0   44.189563      44.435975      11.718078    
 4020             4020000   1.9990083      72.941612     -0.058181194    0.040309168   -0.017872026            0   45.773985      44.575938      11.496032    
 4021             4021000   0.76488881     51.233871     -0.056674452    0.015423664   -0.041250789            0   45.679966      44.903659      11.665973    
 4022             4022000   0.8651357      56.15844      -0.063332337    0.0174451     -0.045887237            0   45.629344      44.707918      11.467353    
 4023             4023000   1.4539904      53.91338      -0.058463276    0.02931911    -0.029144166            0   45.414325      44.682695      11.597879    
 4024             4024000   0.53541653     34.435195     -0.046385011    0.010796451   -0.03558856             0   45.937735      43.686117      11.881705    
 4025             4025000   0.53032367     28.596445     -0.057004262    0.010693755   -0.046310507            0   46.420833      43.464786      11.563024    
 4026             4026000   1.1387322      63.071497     -0.054278314    0.022962059   -0.031316255            0   46.959749      43.089491      11.823067    
 4027             4027000   1.2314452      51.081931     -0.065693644    0.024831579   -0.040862065            0   46.639147      43.446559      11.525268    
 4028             4028000   1.0027844      4.8857313     -0.049760833    0.020220728   -0.029540105            0   46.464068      43.293814      11.634736    
 4029             4029000   0.95712906     10.608038     -0.059601996    0.019300108   -0.040301888            0   45.538834      41.692871      11.67222     
 4030             4030000   1.0107035      64.266305     -0.030767491    0.020380415   -0.010387076            0   47.514217      44.089687      12.230723    
 4031             4031000   1.6827983      81.634577     -0.042897019    0.033932925   -0.0089640947           0   47.802596      43.139121      11.484869    
 4032             4032000   0.91626828     24.134735     -0.031939951    0.018476167   -0.013463783            0   48.700397      43.313522      12.232882    
 4033             4033000   1.0530313      31.795127     -0.058558217    0.021233937   -0.03732428             0   49.484736      41.792488      11.641632    
 4034             4034000   1.1021331      84.585642     -0.059071155    0.022224054   -0.036847101            0   48.958441      42.057821      11.57756     
 4035             4035000   0.71052519     40.536731     -0.055434822    0.014327444   -0.041107378            0   49.10807       41.617948      11.763655    
 4036             4036000   1.1304032      69.448811     -0.051517192    0.02279411    -0.028723083            0   48.812863      41.667408      11.570029    
 4037             4037000   0.58232741     34.795295     -0.054516668    0.011742389   -0.042774279            0   48.873412      41.848318      11.474719    
 4038             4038000   1.0194132      63.988082     -0.047411951    0.020556043   -0.026855908            0   49.655855      41.473888      11.889978    
 4039             4039000   1.2795627      95.543591     -0.05370543     0.025801848   -0.027903582            0   50.820552      41.867476      11.261763    
 4040             4040000   1.6138133      67.27593      -0.052912226    0.032541871   -0.020370355            0   50.827849      41.688751      11.70253     
 4041             4041000   0.87561185     34.019787     -0.040203739    0.017656347   -0.022547392            0   51.331522      41.166155      11.771751    
 4042             4042000   0.75972204     25.759203     -0.0526034      0.015319478   -0.037283922            0   51.238123      40.547465      11.804083    
 4043             4043000   0.73267843     46.185971     -0.054354759    0.014774155   -0.039580604            0   51.359769      40.197241      11.614725    
 4044             4044000   1.8622641      125.22028     -0.06643522     0.037551778   -0.028883442            0   51.538715      40.248637      11.448898    
 4045             4045000   1.7082086      121.1762      -0.059833025    0.034445313   -0.025387713            0   51.562739      40.370352      11.443948    
 4046             4046000   1.8205778      113.58468     -0.055165406    0.036711192   -0.018454214            0   51.577504      40.334686      11.302017    
 4047             4047000   0.67233734     47.504573     -0.058575412    0.013557402   -0.04501801             0   51.560276      40.739293      11.500163    
 4048             4048000   0.60112599     34.892894     -0.053738396    0.012121455   -0.041616942            0   51.78042       40.159201      11.691797    
 4049             4049000   0.28374198     16.243358     -0.064307928    0.0057215387  -0.058586389            0   51.588282      40.483672      11.424621    
 4050             4050000   0.52202049     32.567712     -0.065293708    0.010526325   -0.054767383            0   51.553392      40.425435      11.588476    
 4051             4051000   1.0284618      60.322848     -0.059918018    0.020738503   -0.039179516            0   52.036637      40.477059      11.657886    
